date,time,open,high,low,close
2024-04-05,00:00,1.0829542875289917,1.0848339796066284,1.082602620124817,1.0837758779525757
2024-04-08,06:00,1.085894227027893,1.0863661766052246,1.0857763290405273,1.0862481594085693
2024-04-08,08:00,1.0830715894699097,1.0863661766052246,1.082602620124817,1.0862481594085693
2024-04-08,10:00,1.0829542875289917,1.0845986604690552,1.0829542875289917,1.0835410356521606
2024-04-08,13:00,1.0836584568023682,1.0840108394622803,1.0831888914108276,1.0835410356521606
2024-04-08,16:00,1.0856584310531616,1.086130142211914,1.0849517583847046,1.086130142211914
2024-04-08,18:00,1.0853049755096436,1.0864840745925903,1.0853049755096436,1.0862481594085693
2024-04-08,21:00,1.0829542875289917,1.0845986604690552,1.0829542875289917,1.0836584568023682
2024-04-08,00:00,1.0836584568023682,1.0840108394622803,1.08236825466156,1.0835410356521606
2024-04-09,06:00,1.085894227027893,1.0864840745925903,1.0854227542877197,1.086130142211914
2024-04-09,08:00,1.0863661766052246,1.0866022109985352,1.0860122442245483,1.086130142211914
2024-04-09,10:00,1.0862481594085693,1.0864840745925903,1.0856584310531616,1.085894227027893
2024-04-09,13:00,1.085894227027893,1.0866022109985352,1.0854227542877197,1.0855406522750854
2024-04-09,16:00,1.0860122442245483,1.0862481594085693,1.0854227542877197,1.0854227542877197
2024-04-09,18:00,1.0856584310531616,1.0862481594085693,1.0850694179534912,1.0860122442245483
2024-04-09,21:00,1.0862481594085693,1.0864840745925903,1.0856584310531616,1.085894227027893
2024-04-09,00:00,1.085894227027893,1.087311029434204,1.0853049755096436,1.087311029434204
2024-04-10,06:00,1.0746910572052002,1.0750375986099243,1.0743446350097656,1.0746910572052002
2024-04-10,08:00,1.086130142211914,1.0862481594085693,1.0743446350097656,1.0746910572052002
2024-04-10,10:00,1.0860122442245483,1.086130142211914,1.0854227542877197,1.0855406522750854
2024-04-10,13:00,1.0855406522750854,1.0860122442245483,1.0851871967315674,1.0857763290405273
2024-04-10,16:00,1.0757315158843994,1.0757315158843994,1.0731916427612305,1.0752688646316528
2024-04-10,18:00,1.0738831758499146,1.0756157636642456,1.0731916427612305,1.0745755434036255
2024-04-10,21:00,1.0860122442245483,1.086130142211914,1.0854227542877197,1.0856584310531616
2024-04-10,00:00,1.0855406522750854,1.0868383646011353,1.0851871967315674,1.0868383646011353
2024-04-11,06:00,1.0731916427612305,1.0734220743179321,1.0728462934494019,1.0731916427612305
2024-04-11,08:00,1.0746910572052002,1.0749220848083496,1.072961449623108,1.0731916427612305
2024-04-11,10:00,1.0745755434036255,1.0751532316207886,1.0744600296020508,1.0749220848083496
2024-04-11,13:00,1.074806571006775,1.0749220848083496,1.0730764865875244,1.0746910572052002
2024-04-11,16:00,1.070778489112854,1.0731916427612305,1.0706638097763062,1.0730764865875244
2024-04-11,18:00,1.0720411539077759,1.0736525058746338,1.0720411539077759,1.072961449623108
2024-04-11,21:00,1.0745755434036255,1.0751532316207886,1.0744600296020508,1.074806571006775
2024-04-11,00:00,1.074806571006775,1.0752688646316528,1.0728462934494019,1.073306918144226
2024-04-12,06:00,1.064056158065796,1.064736008644104,1.064056158065796,1.0646226406097412
2024-04-12,08:00,1.0730764865875244,1.0731916427612305,1.0726161003112793,1.0728462934494019
2024-04-12,10:00,1.072961449623108,1.0730764865875244,1.0714668035507202,1.0715816020965576
2024-04-12,13:00,1.0720411539077759,1.0720411539077759,1.0679197311401367,1.0686043500900269
2024-04-12,16:00,1.06326425075531,1.065303087234497,1.06326425075531,1.0649627447128296
2024-04-12,18:00,1.0645092725753784,1.065303087234497,1.064056158065796,1.0643960237503052
2024-04-12,21:00,1.072961449623108,1.0730764865875244,1.071926236152649,1.0720411539077759
2024-04-12,00:00,1.0720411539077759,1.0720411539077759,1.064736008644104,1.0649627447128296
2024-04-15,06:00,1.062925100326538,1.0630381107330322,1.0623606443405151,1.0630381107330322
2024-04-15,08:00,1.065303087234497,1.065303087234497,1.062699317932129,1.0630381107330322
2024-04-15,10:00,1.0648492574691772,1.065757155418396,1.0642826557159424,1.0656436681747437
2024-04-15,13:00,1.0655300617218018,1.0666667222976685,1.0649627447128296,1.0660980939865112
2024-04-15,16:00,1.062925100326538,1.0649627447128296,1.0625863075256348,1.0630381107330322
2024-04-15,18:00,1.063829779624939,1.0642826557159424,1.0623606443405151,1.062699317932129
2024-04-15,21:00,1.0648492574691772,1.065757155418396,1.0642826557159424,1.0655300617218018
2024-04-15,00:00,1.0655300617218018,1.0666667222976685,1.0649627447128296,1.0660980939865112
2024-04-16,06:00,1.0624734163284302,1.062699317932129,1.0615711212158203,1.062134861946106
2024-04-16,08:00,1.062925100326538,1.063151240348816,1.0615711212158203,1.062134861946106
2024-04-16,10:00,1.062134861946106,1.0622477531433105,1.060895323753357,1.0617965459823608
2024-04-16,13:00,1.0614584684371948,1.0624734163284302,1.0605578422546387,1.0622477531433105
2024-04-16,16:00,1.063490390777588,1.0641694068908691,1.0604453086853027,1.062134861946106
2024-04-16,18:00,1.0628122091293335,1.0637166500091553,1.0604453086853027,1.062134861946106
2024-04-16,21:00,1.062134861946106,1.0622477531433105,1.060895323753357,1.0614584684371948
2024-04-16,00:00,1.0614584684371948,1.0637166500091553,1.0605578422546387,1.062925100326538
2024-04-17,06:00,1.067463755607605,1.0678056478500366,1.0672358274459839,1.0675777196884155
2024-04-17,08:00,1.0622477531433105,1.0678056478500366,1.062022089958191,1.0675777196884155
2024-04-17,10:00,1.0624734163284302,1.063829779624939,1.0622477531433105,1.0628122091293335
2024-04-17,13:00,1.0630381107330322,1.0639430284500122,1.0610079765319824,1.0630381107330322
2024-04-17,16:00,1.0639430284500122,1.067121982574463,1.0639430284500122,1.067008137702942
2024-04-17,18:00,1.0650761127471924,1.0681477785110474,1.0650761127471924,1.0676915645599365
2024-04-17,21:00,1.0624734163284302,1.063829779624939,1.0622477531433105,1.0630381107330322
2024-04-17,00:00,1.0630381107330322,1.0650761127471924,1.0610079765319824,1.0641694068908691
2024-04-18,06:00,1.0646226406097412,1.065303087234497,1.0643960237503052,1.0643960237503052
2024-04-18,08:00,1.0675777196884155,1.0676915645599365,1.0643960237503052,1.0643960237503052
2024-04-18,10:00,1.0673497915267944,1.068376064300537,1.0667804479599,1.0679197311401367
2024-04-18,13:00,1.068261981010437,1.069290041923523,1.0678056478500366,1.068376064300537
2024-04-18,16:00,1.065757155418396,1.0667804479599,1.0646226406097412,1.0650761127471924
2024-04-18,18:00,1.0655300617218018,1.065757155418396,1.0643960237503052,1.0646226406097412
2024-04-18,21:00,1.0673497915267944,1.068376064300537,1.0667804479599,1.068376064300537
2024-04-18,00:00,1.068261981010437,1.069290041923523,1.0673497915267944,1.0678056478500366
2024-04-19,06:00,1.065757155418396,1.0660980939865112,1.0656436681747437,1.0660980939865112
2024-04-19,08:00,1.0643960237503052,1.064736008644104,1.0639430284500122,1.0641694068908691
2024-04-19,10:00,1.0641694068908691,1.0645092725753784,1.0614584684371948,1.063829779624939
2024-04-19,13:00,1.064056158065796,1.0662117004394531,1.0630381107330322,1.065870761871338
2024-04-19,16:00,1.0672358274459839,1.0673497915267944,1.0643960237503052,1.065870761871338
2024-04-19,18:00,1.0656436681747437,1.0660980939865112,1.0649627447128296,1.0659844875335693
2024-04-19,21:00,1.0641694068908691,1.0642826557159424,1.0614584684371948,1.0639430284500122
2024-04-19,00:00,1.064056158065796,1.066439151763916,1.0630381107330322,1.0649627447128296
2024-04-22,06:00,1.0654165744781494,1.065870761871338,1.065303087234497,1.065757155418396
2024-04-22,08:00,1.0662117004394531,1.0666667222976685,1.0655300617218018,1.065757155418396
2024-04-22,10:00,1.0656436681747437,1.0673497915267944,1.0656436681747437,1.066894292831421
2024-04-22,13:00,1.066439151763916,1.0672358274459839,1.0656436681747437,1.0660980939865112
2024-04-22,16:00,1.064736008644104,1.0659844875335693,1.0643960237503052,1.0659844875335693
2024-04-22,18:00,1.0651895999908447,1.0663254261016846,1.0651895999908447,1.0656436681747437
2024-04-22,21:00,1.0656436681747437,1.0673497915267944,1.0656436681747437,1.066439151763916
2024-04-22,00:00,1.066439151763916,1.0672358274459839,1.0650761127471924,1.065303087234497
2024-04-23,06:00,1.0704345703125,1.0710078477859497,1.0703200101852417,1.0705492496490479
2024-04-23,08:00,1.065757155418396,1.0706638097763062,1.0655300617218018,1.0705492496490479
2024-04-23,10:00,1.0662117004394531,1.0663254261016846,1.0656436681747437,1.065757155418396
2024-04-23,13:00,1.0659844875335693,1.0695186853408813,1.0641694068908691,1.068376064300537
2024-04-23,16:00,1.0700910091400146,1.0710078477859497,1.0694043636322021,1.070778489112854
2024-04-23,18:00,1.0703200101852417,1.0710078477859497,1.0703200101852417,1.0704345703125
2024-04-23,21:00,1.0662117004394531,1.0663254261016846,1.0656436681747437,1.0659844875335693
2024-04-23,00:00,1.0659844875335693,1.0695186853408813,1.0641694068908691,1.065870761871338
2024-04-24,06:00,1.0703200101852417,1.0704345703125,1.0695186853408813,1.0699764490127563
2024-04-24,08:00,1.0706638097763062,1.0713521242141724,1.0697474479675293,1.0699764490127563
2024-04-24,10:00,1.071237325668335,1.0715816020965576,1.070778489112854,1.070778489112854
2024-04-24,13:00,1.0708931684494019,1.071237325668335,1.0688328742980957,1.0690613985061646
2024-04-24,16:00,1.0691757202148438,1.0699764490127563,1.068376064300537,1.0698620080947876
2024-04-24,18:00,1.0694043636322021,1.0708931684494019,1.0690613985061646,1.0702054500579834
2024-04-24,21:00,1.071237325668335,1.0715816020965576,1.070778489112854,1.0708931684494019
2024-04-24,00:00,1.0708931684494019,1.071237325668335,1.0684902667999268,1.0691757202148438
2024-04-25,06:00,1.0731916427612305,1.0734220743179321,1.0726161003112793,1.0731916427612305
2024-04-25,08:00,1.0699764490127563,1.073306918144226,1.0699764490127563,1.0731916427612305
2024-04-25,10:00,1.0706638097763062,1.071237325668335,1.0700910091400146,1.071237325668335
2024-04-25,13:00,1.0708931684494019,1.0730764865875244,1.070778489112854,1.0723860263824463
2024-04-25,16:00,1.0714668035507202,1.0741138458251953,1.071237325668335,1.073306918144226
2024-04-25,18:00,1.0734220743179321,1.0741138458251953,1.0726161003112793,1.073306918144226
2024-04-25,21:00,1.0706638097763062,1.071237325668335,1.0700910091400146,1.0708931684494019
2024-04-25,00:00,1.0708931684494019,1.0731916427612305,1.070778489112854,1.0727311372756958
2024-04-26,06:00,1.0703200101852417,1.0704345703125,1.0694043636322021,1.0698620080947876
2024-04-26,08:00,1.0731916427612305,1.073306918144226,1.0726161003112793,1.0730764865875244
2024-04-26,10:00,1.072961449623108,1.0731916427612305,1.0721560716629028,1.0725010633468628
2024-04-26,13:00,1.0726161003112793,1.0739984512329102,1.0723860263824463,1.073306918144226
2024-04-26,16:00,1.0684902667999268,1.0700910091400146,1.0678056478500366,1.0697474479675293
2024-04-26,18:00,1.0697474479675293,1.0708931684494019,1.0694043636322021,1.0695186853408813
2024-04-26,21:00,1.072961449623108,1.0731916427612305,1.0721560716629028,1.0726161003112793
2024-04-26,00:00,1.0726161003112793,1.075384497642517,1.0723860263824463,1.0731916427612305
2024-04-29,06:00,1.0723860263824463,1.0730764865875244,1.0720411539077759,1.0720411539077759
2024-04-29,08:00,1.0704345703125,1.0725010633468628,1.0703200101852417,1.0720411539077759
2024-04-29,10:00,1.071237325668335,1.0736525058746338,1.0710078477859497,1.073306918144226
2024-04-29,13:00,1.071811318397522,1.0736525058746338,1.0713521242141724,1.071926236152649
2024-04-29,16:00,1.0716965198516846,1.073306918144226,1.0714668035507202,1.0725010633468628
2024-04-29,18:00,1.0728462934494019,1.073306918144226,1.071811318397522,1.0722709894180298
2024-04-29,21:00,1.071237325668335,1.0722709894180298,1.0710078477859497,1.071926236152649
2024-04-29,00:00,1.071811318397522,1.0736525058746338,1.0700910091400146,1.0720411539077759
2024-04-30,06:00,1.067463755607605,1.0676915645599365,1.0667804479599,1.067121982574463
2024-04-30,08:00,1.0721560716629028,1.0721560716629028,1.066894292831421,1.067121982574463
2024-04-30,10:00,1.071811318397522,1.0720411539077759,1.0705492496490479,1.0708931684494019
2024-04-30,13:00,1.0708931684494019,1.071237325668335,1.0694043636322021,1.0708931684494019
2024-04-30,16:00,1.0695186853408813,1.0700910091400146,1.0678056478500366,1.068261981010437
2024-04-30,18:00,1.068261981010437,1.0686043500900269,1.0667804479599,1.066894292831421
2024-04-30,21:00,1.071811318397522,1.0720411539077759,1.0705492496490479,1.070778489112854
2024-04-30,00:00,1.0708931684494019,1.073767900466919,1.0694043636322021,1.0730764865875244
2024-05-01,06:00,1.0691757202148438,1.0726161003112793,1.0690613985061646,1.0720411539077759
2024-05-01,08:00,1.067008137702942,1.0723860263824463,1.0662117004394531,1.0720411539077759
2024-05-01,10:00,1.066439151763916,1.0665528774261475,1.065757155418396,1.065870761871338
2024-05-01,13:00,1.0659844875335693,1.066439151763916,1.065303087234497,1.066439151763916
2024-05-01,16:00,1.0687185525894165,1.0688328742980957,1.0673497915267944,1.0676915645599365
2024-05-01,18:00,1.067463755607605,1.0734220743179321,1.0673497915267944,1.0716965198516846
2024-05-01,21:00,1.066439151763916,1.0665528774261475,1.065870761871338,1.0659844875335693
2024-05-01,00:00,1.0659844875335693,1.0675777196884155,1.065303087234497,1.0672358274459839
2024-05-02,06:00,1.0730764865875244,1.0739984512329102,1.0726161003112793,1.073306918144226
2024-05-02,08:00,1.071926236152649,1.073306918144226,1.0713521242141724,1.073306918144226
2024-05-02,10:00,1.0714668035507202,1.0725010633468628,1.0711225271224976,1.0721560716629028
2024-05-02,13:00,1.071811318397522,1.0730764865875244,1.0715816020965576,1.071811318397522
2024-05-02,16:00,1.0691757202148438,1.0726161003112793,1.0689470767974854,1.0721560716629028
2024-05-02,18:00,1.0720411539077759,1.073306918144226,1.0716965198516846,1.0728462934494019
2024-05-02,21:00,1.0714668035507202,1.0725010633468628,1.0711225271224976,1.071811318397522
2024-05-02,00:00,1.071811318397522,1.0730764865875244,1.0698620080947876,1.0706638097763062
2024-05-03,06:00,1.076774001121521,1.0770059823989868,1.0764262676239014,1.076658010482788
2024-05-03,08:00,1.0731916427612305,1.0735372304916382,1.0727311372756958,1.0735372304916382
2024-05-03,10:00,1.0734220743179321,1.0742292404174805,1.0734220743179321,1.0735372304916382
2024-05-03,13:00,1.0738831758499146,1.0741138458251953,1.0728462934494019,1.0736525058746338
2024-05-03,16:00,1.0768898725509644,1.078283429145813,1.0761945247650146,1.0770059823989868
2024-05-03,18:00,1.076774001121521,1.0772379636764526,1.0761945247650146,1.076658010482788
2024-05-03,21:00,1.0734220743179321,1.0742292404174805,1.0734220743179321,1.0738831758499146
2024-05-03,00:00,1.0738831758499146,1.0751532316207886,1.0728462934494019,1.0745755434036255
2024-05-06,06:00,1.0770059823989868,1.07758629322052,1.0768898725509644,1.0771219730377197
2024-05-06,08:00,1.0765421390533447,1.0773539543151855,1.0758472681045532,1.0771219730377197
2024-05-06,10:00,1.0768898725509644,1.077470064163208,1.0765421390533447,1.076658010482788
2024-05-06,13:00,1.076774001121521,1.0772379636764526,1.076310396194458,1.0764262676239014
2024-05-06,16:00,1.078283429145813,1.078283429145813,1.077470064163208,1.077702283859253
2024-05-06,18:00,1.077818512916565,1.077934741973877,1.0770059823989868,1.0773539543151855
2024-05-06,21:00,1.0768898725509644,1.077470064163208,1.0765421390533447,1.076774001121521
2024-05-06,00:00,1.076774001121521,1.077818512916565,1.0760787725448608,1.07758629322052
2024-05-07,06:00,1.0759629011154175,1.076310396194458,1.0752688646316528,1.075384497642517
2024-05-07,08:00,1.0771219730377197,1.077818512916565,1.075384497642517,1.075384497642517
2024-05-07,10:00,1.077818512916565,1.077934741973877,1.0764262676239014,1.0768898725509644
2024-05-07,13:00,1.0771219730377197,1.0772379636764526,1.0758472681045532,1.076658010482788
2024-05-07,16:00,1.0780508518218994,1.078515887260437,1.0758472681045532,1.0760787725448608
2024-05-07,18:00,1.0773539543151855,1.0773539543151855,1.0750375986099243,1.0758472681045532
2024-05-07,21:00,1.077818512916565,1.077934741973877,1.0764262676239014,1.0771219730377197
2024-05-07,00:00,1.0771219730377197,1.0772379636764526,1.0758472681045532,1.0772379636764526
2024-05-08,06:00,1.074806571006775,1.0759629011154175,1.0746910572052002,1.0752688646316528
2024-05-08,08:00,1.075384497642517,1.0757315158843994,1.0750375986099243,1.0752688646316528
2024-05-08,10:00,1.0750375986099243,1.0750375986099243,1.0741138458251953,1.0744600296020508
2024-05-08,13:00,1.0743446350097656,1.0751532316207886,1.0741138458251953,1.0742292404174805
2024-05-08,16:00,1.0751532316207886,1.0759629011154175,1.0744600296020508,1.0745755434036255
2024-05-08,18:00,1.074806571006775,1.0751532316207886,1.0744600296020508,1.0751532316207886
2024-05-08,21:00,1.0750375986099243,1.0750375986099243,1.0741138458251953,1.0744600296020508
2024-05-08,00:00,1.0743446350097656,1.0756157636642456,1.0738831758499146,1.0752688646316528
2024-05-09,06:00,1.078515887260437,1.0788650512695312,1.0781670808792114,1.0787487030029297
2024-05-09,08:00,1.0752688646316528,1.0788650512695312,1.0745755434036255,1.0787487030029297
2024-05-09,10:00,1.0745755434036255,1.0755001306533813,1.0744600296020508,1.074806571006775
2024-05-09,13:00,1.0750375986099243,1.0752688646316528,1.0731916427612305,1.073767900466919
2024-05-09,16:00,1.077934741973877,1.078399658203125,1.0772379636764526,1.0781670808792114
2024-05-09,18:00,1.077934741973877,1.0787487030029297,1.077818512916565,1.078515887260437
2024-05-09,21:00,1.0745755434036255,1.0755001306533813,1.0744600296020508,1.0750375986099243
2024-05-09,00:00,1.0750375986099243,1.0752688646316528,1.072961449623108,1.073767900466919
2024-05-10,06:00,1.077470064163208,1.07758629322052,1.0771219730377197,1.0772379636764526
2024-05-10,08:00,1.0787487030029297,1.0788650512695312,1.077934741973877,1.078283429145813
2024-05-10,10:00,1.078399658203125,1.078515887260437,1.077702283859253,1.077702283859253
2024-05-10,13:00,1.077934741973877,1.0786322355270386,1.07758629322052,1.078399658203125
2024-05-10,16:00,1.076658010482788,1.0781670808792114,1.0765421390533447,1.07758629322052
2024-05-10,18:00,1.077934741973877,1.0780508518218994,1.0771219730377197,1.0773539543151855
2024-05-10,21:00,1.078399658203125,1.078515887260437,1.077702283859253,1.077934741973877
2024-05-10,00:00,1.077934741973877,1.0788650512695312,1.07758629322052,1.0781670808792114
2024-05-13,06:00,1.079214334487915,1.0794472694396973,1.0789813995361328,1.079214334487915
2024-05-13,08:00,1.07758629322052,1.0793308019638062,1.0771219730377197,1.079214334487915
2024-05-13,10:00,1.0771219730377197,1.07758629322052,1.0768898725509644,1.0772379636764526
2024-05-13,13:00,1.077470064163208,1.078283429145813,1.0771219730377197,1.077818512916565
2024-05-13,16:00,1.0806137323379517,1.0806137323379517,1.0789813995361328,1.0794472694396973
2024-05-13,18:00,1.0796804428100586,1.0796804428100586,1.0789813995361328,1.0793308019638062
2024-05-13,21:00,1.0771219730377197,1.07758629322052,1.0768898725509644,1.077470064163208
2024-05-13,00:00,1.077470064163208,1.079097867012024,1.0771219730377197,1.078515887260437
2024-05-14,06:00,1.08236825466156,1.0828369855880737,1.0818997621536255,1.0820168256759644
2024-05-14,08:00,1.079214334487915,1.0821340084075928,1.0788650512695312,1.0820168256759644
2024-05-14,10:00,1.079097867012024,1.079214334487915,1.0787487030029297,1.0788650512695312
2024-05-14,13:00,1.079097867012024,1.079214334487915,1.0786322355270386,1.0789813995361328
2024-05-14,16:00,1.0827198028564453,1.0827198028564453,1.0816657543182373,1.0822510719299316
2024-05-14,18:00,1.0820168256759644,1.082602620124817,1.0818997621536255,1.0822510719299316
2024-05-14,21:00,1.079097867012024,1.079214334487915,1.0787487030029297,1.0789813995361328
2024-05-14,00:00,1.079097867012024,1.0801469087600708,1.077934741973877,1.0800302028656006
2024-05-15,06:00,1.0884946584701538,1.0893245935440063,1.0882576704025269,1.0892059803009033
2024-05-15,08:00,1.0818997621536255,1.0893245935440063,1.0816657543182373,1.0892059803009033
2024-05-15,10:00,1.0820168256759644,1.0830715894699097,1.0818997621536255,1.08236825466156
2024-05-15,13:00,1.0828369855880737,1.0835410356521606,1.08236825466156,1.0828369855880737
2024-05-15,16:00,1.0860122442245483,1.0882576704025269,1.085894227027893,1.0882576704025269
2024-05-15,18:00,1.0875475406646729,1.0889687538146973,1.0875475406646729,1.0886130332946777
2024-05-15,21:00,1.0820168256759644,1.0830715894699097,1.0818997621536255,1.0829542875289917
2024-05-15,00:00,1.0828369855880737,1.0837758779525757,1.08236825466156,1.0827198028564453
2024-05-16,06:00,1.087074637413025,1.087311029434204,1.08672034740448,1.0871928930282593
2024-05-16,08:00,1.0892059803009033,1.089680790901184,1.08695650100708,1.0871928930282593
2024-05-16,10:00,1.089561939239502,1.089680790901184,1.0884946584701538,1.0888501405715942
2024-05-16,13:00,1.0890873670578003,1.0890873670578003,1.0876659154891968,1.0877841711044312
2024-05-16,16:00,1.087311029434204,1.087902545928955,1.087074637413025,1.0874292850494385
2024-05-16,18:00,1.0876659154891968,1.087902545928955,1.08672034740448,1.087074637413025
2024-05-16,21:00,1.089561939239502,1.089680790901184,1.0884946584701538,1.0890873670578003
2024-05-16,00:00,1.0890873670578003,1.0890873670578003,1.08695650100708,1.0875475406646729
2024-05-17,06:00,1.0874292850494385,1.0875475406646729,1.0871928930282593,1.0871928930282593
2024-05-17,08:00,1.087074637413025,1.087074637413025,1.0863661766052246,1.08672034740448
2024-05-17,10:00,1.0866022109985352,1.08672034740448,1.0857763290405273,1.085894227027893
2024-05-17,13:00,1.0862481594085693,1.087074637413025,1.085894227027893,1.086130142211914
2024-05-17,16:00,1.087902545928955,1.088020920753479,1.08695650100708,1.0875475406646729
2024-05-17,18:00,1.0871928930282593,1.088020920753479,1.0871928930282593,1.0871928930282593
2024-05-17,21:00,1.0866022109985352,1.08672034740448,1.0857763290405273,1.086130142211914
2024-05-17,00:00,1.0862481594085693,1.087074637413025,1.0838934183120728,1.0841283798217773
2024-05-20,06:00,1.0862481594085693,1.0866022109985352,1.085894227027893,1.086130142211914
2024-05-20,08:00,1.087311029434204,1.087902545928955,1.085894227027893,1.086130142211914
2024-05-20,10:00,1.0876659154891968,1.0884946584701538,1.0874292850494385,1.0883761644363403
2024-05-20,13:00,1.088139295578003,1.0887316465377808,1.087311029434204,1.0876659154891968
2024-05-20,16:00,1.08672034740448,1.087311029434204,1.086130142211914,1.08672034740448
2024-05-20,18:00,1.08695650100708,1.087311029434204,1.085894227027893,1.0860122442245483
2024-05-20,21:00,1.0876659154891968,1.088139295578003,1.0874292850494385,1.088139295578003
2024-05-20,00:00,1.088139295578003,1.0887316465377808,1.08695650100708,1.0874292850494385
2024-05-21,06:00,1.0857763290405273,1.0862481594085693,1.0855406522750854,1.0860122442245483
2024-05-21,08:00,1.0862481594085693,1.0864840745925903,1.0857763290405273,1.0860122442245483
2024-05-21,10:00,1.0864840745925903,1.0864840745925903,1.0854227542877197,1.086130142211914
2024-05-21,13:00,1.085894227027893,1.08695650100708,1.085894227027893,1.08672034740448
2024-05-21,16:00,1.0862481594085693,1.0862481594085693,1.0849517583847046,1.0856584310531616
2024-05-21,18:00,1.0856584310531616,1.0860122442245483,1.0849517583847046,1.0857763290405273
2024-05-21,21:00,1.0864840745925903,1.0864840745925903,1.0854227542877197,1.085894227027893
2024-05-21,00:00,1.085894227027893,1.0876659154891968,1.085894227027893,1.08695650100708
2024-05-22,06:00,1.08236825466156,1.0828369855880737,1.08236825466156,1.0828369855880737
2024-05-22,08:00,1.085894227027893,1.0862481594085693,1.082602620124817,1.0828369855880737
2024-05-22,10:00,1.0860122442245483,1.0866022109985352,1.0855406522750854,1.0856584310531616
2024-05-22,13:00,1.085894227027893,1.0866022109985352,1.0854227542877197,1.0860122442245483
2024-05-22,16:00,1.0836584568023682,1.0849517583847046,1.0836584568023682,1.0840108394622803
2024-05-22,18:00,1.0845986604690552,1.0849517583847046,1.0821340084075928,1.082602620124817
2024-05-22,21:00,1.0860122442245483,1.0866022109985352,1.0856584310531616,1.085894227027893
2024-05-22,00:00,1.085894227027893,1.0866022109985352,1.0840108394622803,1.0840108394622803
2024-05-23,06:00,1.0813149213790894,1.0822510719299316,1.08119797706604,1.0816657543182373
2024-05-23,08:00,1.0828369855880737,1.0831888914108276,1.081548810005188,1.0816657543182373
2024-05-23,10:00,1.0828369855880737,1.0835410356521606,1.082602620124817,1.0830715894699097
2024-05-23,13:00,1.0833063125610352,1.0835410356521606,1.081548810005188,1.0833063125610352
2024-05-23,16:00,1.0828369855880737,1.0833063125610352,1.08119797706604,1.0814317464828491
2024-05-23,18:00,1.0821340084075928,1.0822510719299316,1.0807305574417114,1.0818997621536255
2024-05-23,21:00,1.0828369855880737,1.0834236145019531,1.082602620124817,1.0834236145019531
2024-05-23,00:00,1.0833063125610352,1.0850694179534912,1.081548810005188,1.0848339796066284
2024-05-24,06:00,1.0853049755096436,1.0853049755096436,1.0849517583847046,1.0849517583847046
2024-05-24,08:00,1.0816657543182373,1.0817828178405762,1.08119797706604,1.0814317464828491
2024-05-24,10:00,1.0814317464828491,1.0816657543182373,1.0808473825454712,1.08119797706604
2024-05-24,13:00,1.080964207649231,1.0829542875289917,1.0808473825454712,1.0828369855880737
2024-05-24,16:00,1.0849517583847046,1.086130142211914,1.0849517583847046,1.0855406522750854
2024-05-24,18:00,1.0850694179534912,1.0856584310531616,1.0849517583847046,1.0849517583847046
2024-05-24,21:00,1.0814317464828491,1.0816657543182373,1.080964207649231,1.080964207649231
2024-05-24,00:00,1.080964207649231,1.0847163200378418,1.0808473825454712,1.0843634605407715
2024-05-27,06:00,1.0862481594085693,1.0863661766052246,1.085894227027893,1.0862481594085693
